"id","airport_type","name","country","city","iso_region","municipality","gps_code","iata_code","altitude","continent","local_code","coordinates"
2947,small_airport,Buchanan Field,US,Concord,US-CA,"",KCCR,CCR,"26",NA,CCR,"-122.056999207, 37.9897003174"
2948,medium_airport,Northeast Iowa Regional Airport,US,Charles City,US-IA,"",KCCY,CCY,"1125",NA,CCY,"-92.6108016968, 43.0726013184"
2949,small_airport,Caledonia County Airport,US,Lyndonville,US-VT,"",KCDA,LLX,"1188",NA,CDA,"-72.0179977417, 44.5690994263"
2950,medium_airport,Cedar City Regional Airport,US,Cedar City,US-UT,"",KCDC,CDC,"5622",NA,CDC,"-113.0989990234375, 37.70100021362305"
2951,small_airport,Harrell Field,US,Camden,US-AR,"",KCDH,CDH,"130",NA,CDH,"-92.7633972168, 33.622798919699996"
2952,small_airport,Woodward Field,US,Camden,US-SC,"",KCDN,CDN,"302",NA,CDN,"-80.56490325930001, 34.2835998535"
2953,medium_airport,Chadron Municipal Airport,US,Chadron,US-NE,"",KCDR,CDR,"3297",NA,CDR,"-103.095001221, 42.837600708"
2954,medium_airport,Childress Municipal Airport,US,Childress,US-TX,"",KCDS,CDS,"1954",NA,CDS,"-100.288002014, 34.4337997437"
2955,small_airport,Essex County Airport,US,Caldwell,US-NJ,"",KCDW,CDW,"173",NA,CDW,"-74.2814025879, 40.875198364300005"
2956,small_airport,Cessna Aircraft Field,US,Wichita,US-KS,"",KCEA,CEA,"1378",NA,CEA,"-97.2506027222, 37.648601532"
2957,medium_airport,Jack Mc Namara Field Airport,US,Crescent City,US-CA,"",KCEC,CEC,"61",NA,CEC,"-124.2369995, 41.78020096"
2958,medium_airport,Westover ARB/Metropolitan Airport,US,Springfield/Chicopee,US-MA,"",KCEF,CEF,"241",NA,CEF,"-72.53479767, 42.19400024"
2959,small_airport,Oconee County Regional Airport,US,Clemson,US-SC,"",KCEU,CEU,"892",NA,CEU,"-82.8864975, 34.6719017"
2960,small_airport,Mettel Field,US,Connersville,US-IN,"",KCEV,CEV,"867",NA,CEV,"-85.129699707, 39.6985015869"
2961,medium_airport,Bob Sikes Airport,US,Crestview,US-FL,"",KCEW,CEW,"213",NA,CEW,"-86.522102356, 30.778799057"
2962,small_airport,Kyle Oakley Field,US,Murray,US-KY,"",KCEY,CEY,"577",NA,CEY,"-88.37280273, 36.66460037"
2963,small_airport,Cortez Municipal Airport,US,Cortez,US-CO,"",KCEZ,CEZ,"5918",NA,CEZ,"-108.627998352, 37.3030014038"
2964,small_airport,Coulter Field,US,Bryan,US-TX,"",KCFD,CFD,"367",NA,CFD,"-96.3313980103, 30.715700149499998"
2965,small_airport,Tuscola Area Airport,US,Caro,US-MI,"",KCFS,TZC,"701",NA,CFS,"-83.445503234863, 43.458801269531"
2966,small_airport,Greenlee County Airport,US,Clifton/Morenci,US-AZ,"",KCFT,CFT,"3798",NA,CFT,"-109.2099991, 32.95280075"
2967,small_airport,Coffeyville Municipal Airport,US,Coffeyville,US-KS,"",KCFV,CFV,"754",NA,CFV,"-95.5718994141, 37.09400177"
2968,closed,Chignik Fisheries Airport,US,Chignik,US-AK,"","",KCG,"25",NA,"","-158.589706, 56.317643"
2969,small_airport,Cambridge Dorchester Airport,US,Cambridge,US-MD,"",KCGE,CGE,"20",NA,CGE,"-76.03040314, 38.53929901"
2970,medium_airport,Cuyahoga County Airport,US,Cleveland,US-OH,"",KCGF,CGF,"879",NA,CGF,"-81.4863967896, 41.5651016235"
2971,medium_airport,Cape Girardeau Regional Airport,US,Cape Girardeau,US-MO,"",KCGI,CGI,"342",NA,CGI,"-89.57080078125, 37.22529983520508"
2972,small_airport,College Park Airport,US,College Park,US-MD,"",KCGS,CGS,"48",NA,CGS,"-76.9223022461, 38.9805984497"
2973,closed,Chicago Meigs Airport,US,Chicago,US-IL,"",KCGX,CGX,"593",NA,"","-87.60790252685547, 41.85879898071289"
2974,small_airport,Casa Grande Municipal Airport,US,Casa Grande,US-AZ,"",KCGZ,CGZ,"1464",NA,CGZ,"-111.766998, 32.954899"
2975,large_airport,Lovell Field,US,Chattanooga,US-TN,"",KCHA,CHA,"683",NA,CHA,"-85.20379638671875, 35.035301208496094"
2976,small_airport,Chickasha Municipal Airport,US,Chickasha,US-OK,"",KCHK,CHK,"1152",NA,CHK,"-97.96769714, 35.09740067"
2977,medium_airport,Charlottesville Albemarle Airport,US,Charlottesville,US-VA,"",KCHO,CHO,"639",NA,CHO,"-78.4529037475586, 38.13859939575195"
2978,large_airport,Charleston Air Force Base-International Airport,US,Charleston,US-SC,"",KCHS,CHS,"46",NA,CHS,"-80.04049683, 32.89860153"
2979,small_airport,Chico Municipal Airport,US,Chico,US-CA,"",KCIC,CIC,"240",NA,CIC,"-121.8580017, 39.79539871"
2980,large_airport,The Eastern Iowa Airport,US,Cedar Rapids,US-IA,"",KCID,CID,"869",NA,CID,"-91.71080017089844, 41.884700775146484"
2981,small_airport,Arthur N Neu Airport,US,Carroll,US-IA,"",KCIN,CIN,"1204",NA,CIN,"-94.78900146480001, 42.0461997986"
2982,small_airport,Cairo Regional Airport,US,Cairo,US-IL,"",KCIR,CIR,"321",NA,CIR,"-89.2195968628, 37.0644989014"
2983,medium_airport,Chippewa County International Airport,US,Sault Ste Marie,US-MI,"",KCIU,CIU,"800",NA,CIU,"-84.47239685058594, 46.25080108642578"
2984,small_airport,Kegelman AF Aux Field,US,Cherokee,US-OK,"",KCKA,CKA,"1202",NA,CKA,"-98.1231002808, 36.7439002991"
2985,medium_airport,North Central West Virginia Airport,US,Clarksburg,US-WV,"",KCKB,CKB,"1217",NA,CKB,"-80.2281036377, 39.2966003418"
2986,small_airport,Grand Marais Cook County Airport,US,Grand Marais,US-MN,"",KCKC,GRM,"1799",NA,CKC,"-90.38289642330001, 47.8382987976"
2987,small_airport,Fletcher Field,US,Clarksdale,US-MS,"",KCKM,CKM,"173",NA,CKM,"-90.512298584, 34.2997016907"
2988,small_airport,Crookston Municipal Kirkwood Field,US,Crookston,US-MN,"",KCKN,CKN,"899",NA,CKN,"-96.62159729, 47.8417015076"
2989,small_airport,ClarksvilleâMontgomery County Regional Airport,US,Clarksville,US-TN,"",KCKV,CKV,"550",NA,CKV,"-87.4150009155, 36.6218986511"
2990,small_airport,Chignik Lagoon Airport,US,Chignik Flats,US-AK,"",KCL,KCL,"25",NA,KCL,"-158.5359955, 56.31119919"
2991,large_airport,Cleveland Hopkins International Airport,US,Cleveland,US-OH,"",KCLE,CLE,"791",NA,CLE,"-81.8498001099, 41.4117012024"
2992,small_airport,Clintonville Municipal Airport,US,Clintonville,US-WI,"",KCLI,CLI,"822",NA,CLI,"-88.731300354, 44.613800048799995"
2993,small_airport,Clinton Regional Airport,US,Clinton,US-OK,"",KCLK,CLK,"1616",NA,CLK,"-98.93270111, 35.53829956"
2994,medium_airport,Easterwood Field,US,College Station,US-TX,"",KCLL,CLL,"320",NA,CLL,"-96.36380005, 30.58860016"
2995,medium_airport,William R Fairchild International Airport,US,Port Angeles,US-WA,"",KCLM,CLM,"291",NA,CLM,"-123.5, 48.120201110839844"
2996,small_airport,Cliff Hatfield Memorial Airport,US,Calipatria,US-CA,"",KCLR,CLR,-182,NA,CLR,"-115.521003723, 33.131500244099996"
2997,small_airport,Chehalis Centralia Airport,US,Chehalis,US-WA,"",KCLS,CLS,"176",NA,CLS,"-122.983001709, 46.676998138399995"
2998,large_airport,Charlotte Douglas International Airport,US,Charlotte,US-NC,"",KCLT,CLT,"748",NA,CLT,"-80.94309997558594, 35.2140007019043"
2999,small_airport,Clearwater Air Park,US,Clearwater,US-FL,"",KCLW,CLW,"71",NA,CLW,"-82.7586975098, 27.9766998291"
3000,large_airport,John Glenn Columbus International Airport,US,Columbus,US-OH,"",KCMH,CMH,"815",NA,CMH,"-82.891899, 39.998001"
3001,medium_airport,University of Illinois Willard Airport,US,Champaign/Urbana,US-IL,"",KCMI,CMI,"755",NA,CMI,"-88.27809906, 40.03919983"
3002,medium_airport,Houghton County Memorial Airport,US,Hancock,US-MI,"",KCMX,CMX,"1095",NA,CMX,"-88.48909759521484, 47.168399810791016"
3003,small_airport,Sparta Fort Mc Coy Airport,US,Sparta,US-WI,"",KCMY,CMY,"837",NA,CMY,"-90.7379, 43.958302"
3004,seaplane_base,Chernofski Harbor Seaplane Base,US,Chernofski Harbor,US-AK,"",KCN,KCN,"0",NA,KCN,"-167.52027154, 53.4028993416"
3005,small_airport,Claremont Municipal Airport,US,Claremont,US-NH,"",KCNH,CNH,"545",NA,CNH,"-72.36869812009999, 43.3703994751"
3006,small_airport,Blosser Municipal Airport,US,Concordia,US-KS,"",KCNK,CNK,"1486",NA,CNK,"-97.6522979736, 39.549301147499996"
3007,medium_airport,Cavern City Air Terminal,US,Carlsbad,US-NM,"",KCNM,CNM,"3295",NA,CNM,"-104.26300048828125, 32.337501525878906"
3008,small_airport,Chino Airport,US,Chino,US-CA,"",KCNO,CNO,"650",NA,CNO,"-117.637001, 33.97470093"
3009,medium_airport,Chanute Martin Johnson Airport,US,Chanute,US-KS,"",KCNU,CNU,"1002",NA,CNU,"-95.4850997925, 37.668800354"
3010,small_airport,TSTC Waco Airport,US,Waco,US-TX,"",KCNW,CNW,"470",NA,CNW,"-97.0740966797, 31.637800216699997"
3011,small_airport,Canyonlands Field,US,Moab,US-UT,"",KCNY,CNY,"4557",NA,CNY,"-109.7549973, 38.75500107"
3012,medium_airport,Yellowstone Regional Airport,US,Cody,US-WY,"",KCOD,COD,"5102",NA,COD,"-109.024002075, 44.520198822"
3013,medium_airport,Coeur D'Alene - Pappy Boyington Field,US,Coeur d'Alene,US-ID,"",KCOE,COE,"2320",NA,COE,"-116.8199997, 47.77429962"
3014,medium_airport,Patrick Air Force Base,US,Cocoa Beach,US-FL,"",KCOF,COF,"8",NA,COF,"-80.6100997925, 28.2348995209"
3015,small_airport,Merritt Island Airport,US,Merritt Island,US-FL,"",KCOI,COI,"6",NA,COI,"-80.6855010986, 28.341600418099997"
3016,small_airport,Coleman Municipal Airport,US,Coleman,US-TX,"",KCOM,COM,"1697",NA,COM,"-99.4036026001, 31.841100692699996"
3017,medium_airport,Concord Municipal Airport,US,Concord,US-NH,"",KCON,CON,"342",NA,CON,"-71.50229645, 43.20270157"
3018,large_airport,City of Colorado Springs Municipal Airport,US,Colorado Springs,US-CO,"",KCOS,COS,"6187",NA,COS,"-104.700996, 38.805801"
3019,small_airport,Cotulla-La Salle County Airport,US,Cotulla,US-TX,"",KCOT,COT,"474",NA,COT,"-99.22029877, 28.45669937"
3020,medium_airport,Columbia Regional Airport,US,Columbia,US-MO,"",KCOU,COU,"889",NA,COU,"-92.219597, 38.8181"
3021,small_airport,Compton Woodley Airport,US,Compton,US-CA,"",KCPM,CPM,"97",NA,CPM,"-118.244003296, 33.8899993896"
3022,medium_airport,Casper-Natrona County International Airport,US,Casper,US-WY,"",KCPR,CPR,"5350",NA,CPR,"-106.463997, 42.908001"
3023,small_airport,St Louis Downtown Airport,US,Cahokia/St Louis,US-IL,"",KCPS,CPS,"413",NA,CPS,"-90.1561965942, 38.570701599100005"
3024,small_airport,Cheraw Municipal Airport/Lynch Bellinger Field,US,Cheraw,US-SC,"",KCQW,HCW,"239",NA,CQW,"-79.95700073, 34.71289825"
3025,small_airport,Colorado Creek Airport,US,Colorado Creek,US-AK,"",KCR,KCR,"860",NA,KCR,"-155.988998413, 63.5676994324"
3026,medium_airport,Grand Strand Airport,US,North Myrtle Beach,US-SC,"",KCRE,CRE,"32",NA,CRE,"-78.72389984130001, 33.8116989136"
3027,medium_airport,Jacksonville Executive at Craig Airport,US,Jacksonville,US-FL,"",KCRG,CRG,"41",NA,CRG,"-81.51439666750001, 30.3362998962"
3028,small_airport,Corcoran Airport,US,Corcoran,US-CA,"","",CRO,"197",NA,"43CN","-119.595001, 36.102502"
3029,large_airport,Corpus Christi International Airport,US,Corpus Christi,US-TX,"",KCRP,CRP,"44",NA,CRP,"-97.5011978149414, 27.77039909362793"
3030,medium_airport,Mc Clellan-Palomar Airport,US,Carlsbad,US-CA,"",KCRQ,CLD,"331",NA,CRQ,"-117.2799988, 33.12829971"
3031,small_airport,C David Campbell Field Corsicana Municipal Airport,US,Corsicana,US-TX,"",KCRS,CRS,"449",NA,CRS,"-96.4005966187, 32.0280990601"
3032,small_airport,Z M Jack Stell Field,US,Crossett,US-AR,"",KCRT,CRT,"184",NA,CRT,"-91.8802032471, 33.1782989502"
3033,large_airport,Yeager Airport,US,Charleston,US-WV,"",KCRW,CRW,"981",NA,CRW,"-81.59320068359375, 38.37310028076172"
3034,small_airport,Roscoe Turner Airport,US,Corinth,US-MS,"",KCRX,CRX,"425",NA,CRX,"-88.6035003662, 34.9150009155"
3035,medium_airport,Columbus Metropolitan Airport,US,Columbus,US-GA,"",KCSG,CSG,"397",NA,CSG,"-84.93890380859375, 32.516300201416016"
3036,small_airport,Clinton Sherman Airport,US,Clinton,US-OK,"",KCSM,CSM,"1922",NA,CSM,"-99.20050048830001, 35.3398017883"
3037,small_airport,Creston Municipal Airport,US,Creston,US-IA,"",KCSQ,CSQ,"1300",NA,CSQ,"-94.36329650879999, 41.021400451699996"
3038,medium_airport,Crossville Memorial Whitson Field,US,Crossville,US-TN,"",KCSV,CSV,"1881",NA,CSV,"-85.08499908450001, 35.9513015747"
3039,medium_airport,Cut Bank International Airport,US,Cut Bank,US-MT,"",KCTB,CTB,"3854",NA,CTB,"-112.375999451, 48.6083984375"
3040,small_airport,Cross City Airport,US,Cross City,US-FL,"",KCTY,CTY,"42",NA,CTY,"-83.10479736330001, 29.6354999542"
3041,small_airport,Sampson County Airport,US,Clinton,US-NC,"",KCTZ,CTZ,"148",NA,CTZ,"-78.3646011353, 34.9756011963"
3042,medium_airport,Jim Hamilton L.B. Owens Airport,US,Columbia,US-SC,"",KCUB,CUB,"193",NA,CUB,"-80.9952011108, 33.970500946"
3043,small_airport,Cushing Municipal Airport,US,Cushing,US-OK,"",KCUH,CUH,"916",NA,CUH,"-96.7731018066, 35.9499015808"
3044,large_airport,Cincinnati Northern Kentucky International Airport,US,Cincinnati,US-KY,"",KCVG,CVG,"896",NA,CVG,"-84.6678009033, 39.0488014221"
3045,small_airport,Sharp County Regional Airport,US,Ash Flat,US-AR,"",KCVK,CKK,"716",NA,CVK,"-91.56259918, 36.26490021"
3046,small_airport,Clovis Municipal Airport,US,Clovis,US-NM,"",KCVN,CVN,"4216",NA,CVN,"-103.07900238, 34.4250984192"
3047,medium_airport,Corvallis Municipal Airport,US,Corvallis,US-OR,"",KCVO,CVO,"250",NA,CVO,"-123.2900009, 44.49720001"
3048,large_airport,Cannon Air Force Base,US,Clovis,US-NM,"",KCVS,CVS,"4295",NA,CVS,"-103.321998596, 34.3828010559"
3049,medium_airport,Central Wisconsin Airport,US,Mosinee,US-WI,"",KCWA,CWA,"1277",NA,CWA,"-89.6668014526, 44.7775993347"
3050,small_airport,Kickapoo Downtown Airport,US,Wichita Falls,US-TX,"",KCWC,KIP,"1003",NA,CWC,"-98.49040222, 33.85779953"
3051,small_airport,Chennault International Airport,US,Lake Charles,US-LA,"",KCWF,CWF,"17",NA,CWF,"-93.14320373540001, 30.2105998993"
3052,small_airport,Clinton Municipal Airport,US,Clinton,US-IA,"",KCWI,CWI,"708",NA,CWI,"-90.3291015625, 41.8311004639"
3053,small_airport,Calexico International Airport,US,Calexico,US-CA,"",KCXL,CXL,"4",NA,CXL,"-115.513000488, 32.6694984436"
3054,medium_airport,Conroe-North Houston Regional Airport,US,Houston,US-TX,"",KCXO,CXO,"245",NA,CXO,"-95.414497, 30.351801"
3055,small_airport,Carson Airport,US,Carson City,US-NV,"",KCXP,CSN,"4697",NA,CXP,"-119.73400116, 39.192199707"
3056,small_airport,Capital City Airport,US,Harrisburg,US-PA,"",KCXY,HAR,"347",NA,CXY,"-76.85150146480001, 40.2170982361"
3057,medium_airport,Cheyenne Regional Jerry Olson Field,US,Cheyenne,US-WY,"",KCYS,CYS,"6159",NA,CYS,"-104.8119965, 41.15570068"
3058,medium_airport,Kochi Airport (é«ç¥ç©ºæ¸¯),JP,Nankoku,JP-39,"",RJOK,KCZ,"29",AS,"","133.668938, 33.546259"
3059,small_airport,Dimmit County Airport,US,Carrizo Springs,US-TX,"",KCZT,CZT,"599",NA,CZT,"-99.823600769, 28.522199630699998"
3060,small_airport,Tioga Municipal Airport,US,Tioga,US-ND,"",D60,VEX,"2271",NA,D60,"-102.8980026, 48.38050079"
3061,medium_airport,Davison Army Air Field,US,Fort Belvoir,US-VA,"",KDAA,DAA,"73",NA,DAA,"-77.1809997559, 38.715000152600005"
3062,large_airport,Daytona Beach International Airport,US,Daytona Beach,US-FL,"",KDAB,DAB,"34",NA,DAB,"-81.058098, 29.179899"
3063,medium_airport,Barstow Daggett Airport,US,Daggett,US-CA,"",KDAG,DAG,"1930",NA,DAG,"-116.7870026, 34.85369873"
3064,large_airport,Dallas Love Field,US,Dallas,US-TX,"",KDAL,DAL,"487",NA,DAL,"-96.851799, 32.847099"
3065,medium_airport,Danville Regional Airport,US,Danville,US-VA,"",KDAN,DAN,"571",NA,DAN,"-79.33609771728516, 36.572898864746094"
3066,large_airport,James M Cox Dayton International Airport,US,Dayton,US-OH,"",KDAY,DAY,"1009",NA,DAY,"-84.21939849853516, 39.902400970458984"
3067,small_airport,W H 'Bud' Barron Airport,US,Dublin,US-GA,"",KDBN,DBN,"309",NA,DBN,"-82.98529816, 32.56439972"
3068,large_airport,Dubuque Regional Airport,US,Dubuque,US-IA,"",KDBQ,DBQ,"1077",NA,DBQ,"-90.70950317, 42.40200043"
3069,large_airport,Ronald Reagan Washington National Airport,US,Washington,US-DC,"",KDCA,DCA,"15",NA,DCA,"-77.037697, 38.8521"
3070,small_airport,Pryor Field Regional Airport,US,Decatur,US-AL,"",KDCU,DCU,"592",NA,DCU,"-86.94539642330001, 34.652698516799994"
3071,medium_airport,Dodge City Regional Airport,US,Dodge City,US-KS,"",KDDC,DDC,"2594",NA,DDC,"-99.9655990600586, 37.76340103149414"
3072,medium_airport,Decatur Airport,US,Decatur,US-IL,"",KDEC,DEC,"682",NA,DEC,"-88.8656997680664, 39.834598541259766"
3073,small_airport,Decorah Municipal Airport,US,Decorah,US-IA,"",KDEH,DEH,"1158",NA,DEH,"-91.73940277, 43.27550125"
3074,large_airport,Denver International Airport,US,Denver,US-CO,"",KDEN,DEN,"5431",NA,DEN,"-104.672996521, 39.861698150635"
3075,medium_airport,Coleman A. Young Municipal Airport,US,Detroit,US-MI,"",KDET,DET,"626",NA,DET,"-83.00990295, 42.40919876"
3076,small_airport,Defiance Memorial Airport,US,Defiance,US-OH,"",KDFI,DFI,"707",NA,DFI,"-84.4288024902, 41.3375015259"
3077,large_airport,Dallas Fort Worth International Airport,US,Dallas-Fort Worth,US-TX,"",KDFW,DFW,"607",NA,DFW,"-97.038002, 32.896801"
3078,small_airport,Douglas Municipal Airport,US,Douglas,US-AZ,"",KDGL,DGL,"4173",NA,DGL,"-109.505996704, 31.3425998688"
3079,small_airport,Converse County Airport,US,Douglas,US-WY,"",KDGW,DGW,"4933",NA,DGW,"-105.3860016, 42.79719925"
3080,medium_airport,Dothan Regional Airport,US,Dothan,US-AL,"",KDHN,DHN,"401",NA,DHN,"-85.44960021972656, 31.321300506591797"
3081,medium_airport,Dalhart Municipal Airport,US,Dalhart,US-TX,"",KDHT,DHT,"3991",NA,DHT,"-102.54699707, 36.0225982666"
3082,medium_airport,Dickinson Theodore Roosevelt Regional Airport,US,Dickinson,US-ND,"",KDIK,DIK,"2592",NA,DIK,"-102.802001953, 46.7974014282"
3083,small_airport,Chautauqua County-Dunkirk Airport,US,Dunkirk,US-NY,"",KDKK,DKK,"693",NA,DKK,"-79.27200317, 42.49330139"
3084,small_airport,Dillon County Airport,US,Dillon,US-SC,"",KDLC,DLL,"133",NA,DLC,"-79.368598938, 34.4491004944"
3085,large_airport,DLF Airport,US,Del Rio,US-TX,"",KDLF,DLF,"1082",NA,DLF,"-100.778002, 29.359501"
3086,large_airport,Duluth International Airport,US,Duluth,US-MN,"",KDLH,DLH,"1428",NA,DLH,"-92.19360351559999, 46.8420982361"
3087,small_airport,Dillon Airport,US,Dillon,US-MT,"",KDLN,DLN,"5241",NA,DLN,"-112.553001404, 45.255401611299995"
3088,medium_airport,Columbia Gorge Regional the Dalles Municipal Airport,US,The Dalles,US-OR,"",KDLS,DLS,"247",NA,DLS,"-121.166999817, 45.6184997559"
3089,medium_airport,Davis Monthan Air Force Base,US,Tucson,US-AZ,"",KDMA,DMA,"2704",NA,DMA,"-110.883003235, 32.1665000916"
3090,medium_airport,Deming Municipal Airport,US,Deming,US-NM,"",KDMN,DMN,"4314",NA,DMN,"-107.721000671, 32.262298584"
3091,small_airport,Sedalia Memorial Airport,US,Sedalia,US-MO,"",KDMO,DMO,"909",NA,DMO,"-93.17590332030001, 38.70740127559999"
3092,medium_airport,Daniel Field,US,Augusta,US-GA,"",KDNL,DNL,"423",NA,DNL,"-82.0393981934, 33.4664993286"
3093,small_airport,Dalton Municipal Airport,US,Dalton,US-GA,"",KDNN,DNN,"709",NA,DNN,"-84.87020111, 34.72290039"
3094,small_airport,Denison Municipal Airport,US,Denison,US-IA,"",KDNS,DNS,"1274",NA,DNS,"-95.38069916, 41.9864006"
3095,small_airport,Vermilion Regional Airport,US,Danville,US-IL,"",KDNV,DNV,"697",NA,DNV,"-87.59590149, 40.19919968"
3096,large_airport,Dover Air Force Base,US,Dover,US-DE,"",KDOV,DOV,"24",NA,DOV,"-75.46600342, 39.12950134"
3097,small_airport,Kandep Airport,PG,Kandep,PG-EPW,"",AYNN,KDP,"7710",OC,KDP,"143.507222222, -5.84061111111"
3098,medium_airport,Dupage Airport,US,Chicago/West Chicago,US-IL,"",KDPA,DPA,"759",NA,DPA,"-88.24859619, 41.90779877"
3099,small_airport,Michael AAF (Dugway Proving Ground) Airport,US,Dugway Proving Ground,US-UT,"",KDPG,DPG,"4349",NA,DPG,"-112.9369965, 40.19940186"
3100,small_airport,Kamberatoro Airport,PG,Kamberatoro Mission,PG-SAN,"",AYTO,KDQ,"1350",OC,KTO,"141.051667, -3.600556"
3101,medium_airport,Desert Rock Airport,US,Mercury,US-NV,"",KDRA,DRA,"3314",NA,NV65,"-116.032997, 36.6194"
3102,medium_airport,Beauregard Regional Airport,US,De Ridder,US-LA,"",KDRI,DRI,"202",NA,DRI,"-93.33989715579999, 30.8316993713"
3103,small_airport,Drummond Island Airport,US,Drummond Island,US-MI,"",KDRM,DRE,"668",NA,DRM,"-83.74389648440001, 46.0093002319"
3104,small_airport,Durango La Plata County Airport,US,Durango,US-CO,"",KDRO,DRO,"6685",NA,DRO,"-107.753997803, 37.1515007019"
3105,medium_airport,Del Rio International Airport,US,Del Rio,US-TX,"",KDRT,DRT,"1002",NA,DRT,"-100.927001953, 29.3742008209"
3106,small_airport,Kamaran Downs Airport,AU,Kamaran Downs,AU-QLD,"","",KDS,"322",OC,"","139.2785, -24.3388"
3107,large_airport,Des Moines International Airport,US,Des Moines,US-IA,"",KDSM,DSM,"958",NA,DSM,"-93.66310119628906, 41.534000396728516"
3108,small_airport,Dansville Municipal Airport,US,Dansville,US-NY,"",KDSV,DSV,"662",NA,DSV,"-77.7130966187, 42.570899963399995"
3109,small_airport,Delta Municipal Airport,US,Delta,US-UT,"",KDTA,DTA,"4759",NA,DTA,"-112.508003235, 39.3805999756"
3110,small_airport,Detroit Lakes Airport - Wething Field,US,Detroit Lakes,US-MN,"",KDTL,DTL,"1397",NA,DTL,"-95.88569641, 46.82519913"
3111,small_airport,Shreveport Downtown Airport,US,Shreveport,US-LA,"",KDTN,DTN,"179",NA,DTN,"-93.7450027466, 32.5401992798"
3112,small_airport,Destin Executive Airport,US,Destin,US-FL,"",KDTS,DSI,"23",NA,DTS,"-86.47149658, 30.40010071"
3113,large_airport,Detroit Metropolitan Wayne County Airport,US,Detroit,US-MI,"",KDTW,DTW,"645",NA,DTW,"-83.35340118408203, 42.212398529052734"
3114,small_airport,Eaker Field,US,Durant,US-OK,"",KDUA,DUA,"699",NA,DUA,"-96.39450073, 33.94229889"
3115,small_airport,Halliburton Field,US,Duncan,US-OK,"",KDUC,DUC,"1114",NA,DUC,"-97.9598999, 34.47090149"
3116,medium_airport,Bisbee Douglas International Airport,US,Douglas Bisbee,US-AZ,"",KDUG,DUG,"4154",NA,DUG,"-109.603996277, 31.4689998627"
3117,medium_airport,DuBois Regional Airport,US,Dubois,US-PA,"",KDUJ,DUJ,"1817",NA,DUJ,"-78.8986969, 41.17829895"
3118,small_airport,Devils Lake Regional Airport,US,Devils Lake,US-ND,"",KDVL,DVL,"1456",NA,DVL,"-98.90879822, 48.11420059"
3119,small_airport,Davenport Municipal Airport,US,Davenport,US-IA,"",KDVN,DVN,"751",NA,DVN,"-90.58830261, 41.61029816"
3120,small_airport,Marin County Airport - Gnoss Field,US,Novato,US-CA,"",KDVO,NOT,"2",NA,DVO,"-122.55599975586, 38.143600463867"
3121,small_airport,Slayton Municipal Airport,US,Slayton,US-MN,"",KDVP,NSL,"1623",NA,DVP,"-95.782600402832, 43.986801147461"
3122,small_airport,Phoenix Deer Valley Airport,US,Phoenix,US-AZ,"",KDVT,DVT,"1478",NA,DVT,"-112.083000183, 33.6883010864"
3123,seaplane_base,Victoria Reservoir Seaplane Base,LK,Kandy,LK-2,"","",KDW,"1402",AS,"","80.7834, 7.2415"
3124,closed,Wright Field,US,Dayton,US-OH,"",KDWF,DWF,"800",NA,DWF,"-84.10444444439999, 39.78"
3125,small_airport,David Wayne Hooks Memorial Airport,US,Houston,US-TX,"",KDWH,DWH,"152",NA,DWH,"-95.55280303960001, 30.0618000031"
3126,small_airport,Danbury Municipal Airport,US,Danbury,US-CT,"",KDXR,DXR,"458",NA,DXR,"-73.48220062259999, 41.371498107899995"
3127,small_airport,Doylestown Airport,US,Doylestown,US-PA,"",KDYL,DYL,"394",NA,DYL,"-75.1222991943, 40.3330001831"
3128,large_airport,Dyess Air Force Base,US,Abilene,US-TX,"",KDYS,DYS,"1789",NA,DYS,"-99.854598999, 32.4207992554"
3129,seaplane_base,Polgolla Reservoir Seaplane Base,LK,Kandy,LK-2,"","",KDZ,"1473",AS,"","80.6422, 7.3251"
